Year,Country,Item,Rainfall (mm),Temperature (Celsius),Pesticides (tonnes),Yield (hg/ha)
1995,Indonesia,Potatoes,3072.64,26.12908333333333,1597,165939
1995,Indonesia,Sweet potatoes,3072.64,26.12908333333333,1597,94939
1995,Iraq,Barley,131.70807,21.993469166666667,816,6422
1995,Iraq,Carrots and turnips,131.70807,21.993469166666667,816,106000
1995,Iraq,Cauliflowers and broccoli,131.70807,21.993469166666667,816,120000
1995,Iraq,Garlic,131.70807,21.993469166666667,816,29545
1995,Iraq,Maize,131.70807,21.993469166666667,816,14286
1995,Iraq,Oats,131.70807,21.993469166666667,816,9273
1995,Iraq,"Onions, shallots, green",131.70807,21.993469166666667,816,115385
1995,Iraq,Potatoes,131.70807,21.993469166666667,816,160385
1995,Iraq,Wheat,131.70807,21.993469166666667,816,8052
1995,Ireland,Barley,1141.4835,9.935406666666667,2152,60694
1995,Ireland,Carrots and turnips,1141.4835,9.935406666666667,2152,355580
1995,Ireland,Cauliflowers and broccoli,1141.4835,9.935406666666667,2152,99502
1995,Ireland,Hops,1141.4835,9.935406666666667,2152,10556
1995,Ireland,Oats,1141.4835,9.935406666666667,2152,64824
1995,Ireland,Potatoes,1141.4835,9.935406666666667,2152,275893
1995,Ireland,Rye,1141.4835,9.935406666666667,2152,22186
1995,Ireland,Wheat,1141.4835,9.935406666666667,2152,82461
1995,Israel,Barley,154.64682,19.65825,2491,2013
1995,Israel,Carrots and turnips,154.64682,19.65825,2491,587127
1995,Israel,Cauliflowers and broccoli,154.64682,19.65825,2491,335663
1995,Israel,Garlic,154.64682,19.65825,2491,131752
1995,Israel,Maize,154.64682,19.65825,2491,91698
1995,Israel,Oats,154.64682,19.65825,2491,10917
1995,Israel,"Onions, shallots, green",154.64682,19.65825,2491,44266
1995,Israel,Potatoes,154.64682,19.65825,2491,340884
1995,Israel,Sweet potatoes,154.64682,19.65825,2491,98857
1995,Israel,Wheat,154.64682,19.65825,2491,30371
1995,Italy,Barley,932.3522,12.025575833333333,84153,38011
1995,Italy,Carrots and turnips,932.3522,12.025575833333333,84153,421210
1995,Italy,Cauliflowers and broccoli,932.3522,12.025575833333333,84153,196268
1995,Italy,Garlic,932.3522,12.025575833333333,84153,87250
1995,Italy,Maize,932.3522,12.025575833333333,84153,89695
1995,Italy,Oats,932.3522,12.025575833333333,84153,22379
1995,Italy,Potatoes,932.3522,12.025575833333333,84153,232893
1995,Italy,Rye,932.3522,12.025575833333333,84153,27826
1995,Italy,Sweet potatoes,932.3522,12.025575833333333,84153,239079
1995,Italy,Wheat,932.3522,12.025575833333333,84153,32013
1995,Jamaica,Carrots and turnips,2358.385,25.570533333333334,1259,135098
1995,Jamaica,Cauliflowers and broccoli,2358.385,25.570533333333334,1259,126535
1995,Jamaica,Ginger,2358.385,25.570533333333334,1259,28075
1995,Jamaica,Maize,2358.385,25.570533333333334,1259,13375
1995,Jamaica,"Onions, shallots, green",2358.385,25.570533333333334,1259,123489
1995,Jamaica,Potatoes,2358.385,25.570533333333334,1259,144129
1995,Jamaica,Sweet potatoes,2358.385,25.570533333333334,1259,153491
1995,Japan,Barley,1507.0494,10.993556666666665,79821,37065
1995,Japan,Buckwheat,1507.0494,10.993556666666665,79821,9336
1995,Japan,Carrots and turnips,1507.0494,10.993556666666665,79821,295796
1995,Japan,Cauliflowers and broccoli,1507.0494,10.993556666666665,79821,112330
1995,Japan,Ginger,1507.0494,10.993556666666665,79821,214473
1995,Japan,Hops,1507.0494,10.993556666666665,79821,18365
1995,Japan,Maize,1507.0494,10.993556666666665,79821,25000
1995,Japan,Oats,1507.0494,10.993556666666665,79821,27523
1995,Japan,"Onions, shallots, green",1507.0494,10.993556666666665,79821,213440
1995,Japan,Potatoes,1507.0494,10.993556666666665,79821,323558
1995,Japan,Sweet potatoes,1507.0494,10.993556666666665,79821,241020
1995,Japan,Wheat,1507.0494,10.993556666666665,79821,29319
1995,Jordan,Barley,67.14257,18.887043333333335,761,8877
1995,Jordan,Carrots and turnips,67.14257,18.887043333333335,761,220355
1995,Jordan,Cauliflowers and broccoli,67.14257,18.887043333333335,761,125622
1995,Jordan,Garlic,67.14257,18.887043333333335,761,77513
1995,Jordan,Maize,67.14257,18.887043333333335,761,126529
1995,Jordan,"Onions, shallots, green",67.14257,18.887043333333335,761,155736
1995,Jordan,Potatoes,67.14257,18.887043333333335,761,192330
1995,Jordan,Wheat,67.14257,18.887043333333335,761,14414
1995,Kazakhstan,Barley,208.64659999999998,7.486221666666666,13535,5613
1995,Kazakhstan,Buckwheat,208.64659999999998,7.486221666666666,13535,2703
1995,Kazakhstan,Carrots and turnips,208.64659999999998,7.486221666666666,13535,57143
1995,Kazakhstan,Maize,208.64659999999998,7.486221666666666,13535,19316
1995,Kazakhstan,Oats,208.64659999999998,7.486221666666666,13535,6140
1995,Kazakhstan,Potatoes,208.64659999999998,7.486221666666666,13535,84589
1995,Kazakhstan,Rye,208.64659999999998,7.486221666666666,13535,5713
1995,Kazakhstan,Wheat,208.64659999999998,7.486221666666666,13535,5748
1995,Kenya,Barley,652.1443,24.898366666666664,4607,21843
1995,Kenya,Carrots and turnips,652.1443,24.898366666666664,4607,132079
1995,Kenya,Cauliflowers and broccoli,652.1443,24.898366666666664,4607,100000
1995,Kenya,Garlic,652.1443,24.898366666666664,4607,74097
1995,Kenya,Ginger,652.1443,24.898366666666664,4607,27273
1995,Kenya,Maize,652.1443,24.898366666666664,4607,18759
1995,Kenya,Oats,652.1443,24.898366666666664,4607,10588
1995,Kenya,Potatoes,652.1443,24.898366666666664,4607,96575
1995,Kenya,Sweet potatoes,652.1443,24.898366666666664,4607,100712
1995,Kenya,Wheat,652.1443,24.898366666666664,4607,21064
1995,Kuwait,Barley,136.31529,25.34483333333333,14,31085
1995,Kuwait,Carrots and turnips,136.31529,25.34483333333333,14,448333
1995,Kuwait,Cauliflowers and broccoli,136.31529,25.34483333333333,14,398605
1995,Kuwait,Garlic,136.31529,25.34483333333333,14,82857
1995,Kuwait,Maize,136.31529,25.34483333333333,14,186029
1995,Kuwait,Potatoes,136.31529,25.34483333333333,14,405863
1995,Kuwait,Wheat,136.31529,25.34483333333333,14,33636
1995,Kyrgyzstan,Barley,266.21657,2.7030049999999997,1767,10544
1995,Kyrgyzstan,Carrots and turnips,266.21657,2.7030049999999997,1767,57818
1995,Kyrgyzstan,Cauliflowers and broccoli,266.21657,2.7030049999999997,1767,10000
1995,Kyrgyzstan,Garlic,266.21657,2.7030049999999997,1767,69500
1995,Kyrgyzstan,Maize,266.21657,2.7030049999999997,1767,32072
1995,Kyrgyzstan,Oats,266.21657,2.7030049999999997,1767,11852
1995,Kyrgyzstan,Potatoes,266.21657,2.7030049999999997,1767,98531
1995,Kyrgyzstan,Rye,266.21657,2.7030049999999997,1767,18333
1995,Kyrgyzstan,Wheat,266.21657,2.7030049999999997,1767,17175
1995,Latvia,Barley,670.9927,6.58345,358,13970
1995,Latvia,Buckwheat,670.9927,6.58345,358,8000
1995,Latvia,Carrots and turnips,670.9927,6.58345,358,140000
1995,Latvia,Cauliflowers and broccoli,670.9927,6.58345,358,85814
1995,Latvia,Garlic,670.9927,6.58345,358,25000
1995,Latvia,Oats,670.9927,6.58345,358,16053
1995,Latvia,Potatoes,670.9927,6.58345,358,114701
1995,Latvia,Rye,670.9927,6.58345,358,17649
1995,Latvia,Wheat,670.9927,6.58345,358,22235
1995,Lebanon,Barley,350.18712999999997,16.040291666666665,1221,29514
1995,Lebanon,Carrots and turnips,350.18712999999997,16.040291666666665,1221,200000
1995,Lebanon,Cauliflowers and broccoli,350.18712999999997,16.040291666666665,1221,237500
1995,Lebanon,Garlic,350.18712999999997,16.040291666666665,1221,216216
1995,Lebanon,Maize,350.18712999999997,16.040291666666665,1221,23269
1995,Lebanon,Oats,350.18712999999997,16.040291666666665,1221,13333
1995,Lebanon,Potatoes,350.18712999999997,16.040291666666665,1221,238774
1995,Lebanon,Wheat,350.18712999999997,16.040291666666665,1221,24765
1995,Lesotho,Barley,717.91382,13.147205,0,3115
1995,Lesotho,Maize,717.91382,13.147205,0,8126
1995,Lesotho,Oats,717.91382,13.147205,0,13333
1995,Lesotho,Potatoes,717.91382,13.147205,0,156297
1995,Lesotho,Wheat,717.91382,13.147205,0,6166
1995,Libya,Barley,58.30569,22.476725000000002,2803,4600
1995,Libya,Carrots and turnips,58.30569,22.476725000000002,2803,38645
1995,Libya,Cauliflowers and broccoli,58.30569,22.476725000000002,2803,96000
1995,Libya,Garlic,58.30569,22.476725000000002,2803,65109
1995,Libya,Maize,58.30569,22.476725000000002,2803,13699
1995,Libya,"Onions, shallots, green",58.30569,22.476725000000002,2803,173077
1995,Libya,Potatoes,58.30569,22.476725000000002,2803,165267
1995,Libya,Wheat,58.30569,22.476725000000002,2803,7313
1995,Lithuania,Barley,673.854,7.080841666666667,737,16373
1995,Lithuania,Buckwheat,673.854,7.080841666666667,737,6000
1995,Lithuania,Carrots and turnips,673.854,7.080841666666667,737,141227
1995,Lithuania,Cauliflowers and broccoli,673.854,7.080841666666667,737,40000
1995,Lithuania,Garlic,673.854,7.080841666666667,737,66667
1995,Lithuania,Maize,673.854,7.080841666666667,737,12344
1995,Lithuania,Oats,673.854,7.080841666666667,737,14072
1995,Lithuania,Potatoes,673.854,7.080841666666667,737,127992
1995,Lithuania,Rye,673.854,7.080841666666667,737,17765
1995,Lithuania,Wheat,673.854,7.080841666666667,737,24455
1995,Madagascar,Carrots and turnips,1485.167,22.463216666666668,73,37778
1995,Madagascar,Cauliflowers and broccoli,1485.167,22.463216666666668,73,124490
1995,Madagascar,Garlic,1485.167,22.463216666666668,73,55102
1995,Madagascar,Ginger,1485.167,22.463216666666668,73,31250
1995,Madagascar,Maize,1485.167,22.463216666666668,73,9628
1995,Madagascar,"Onions, shallots, green",1485.167,22.463216666666668,73,28125
1995,Madagascar,Potatoes,1485.167,22.463216666666668,73,56853
1995,Madagascar,Sweet potatoes,1485.167,22.463216666666668,73,59055
1995,Madagascar,Wheat,1485.167,22.463216666666668,73,20000
1995,Malawi,Maize,921.7919999999999,22.728075,172,13517
1995,Malawi,Potatoes,921.7919999999999,22.728075,172,58002
1995,Malawi,Wheat,921.7919999999999,22.728075,172,6865
1995,Malaysia,Ginger,3369.5190000000002,25.604966666666666,39406,26471
1995,Malaysia,Maize,3369.5190000000002,25.604966666666666,39406,18696
1995,Malaysia,Sweet potatoes,3369.5190000000002,25.604966666666666,39406,110000
1995,Maldives,Maize,2365.0,28.241666666666664,44,10000
1995,Maldives,Sweet potatoes,2365.0,28.241666666666664,44,2308
1995,Mali,Carrots and turnips,299.32323,28.573975,81,316667
1995,Mali,Garlic,299.32323,28.573975,81,279831
1995,Mali,Ginger,299.32323,28.573975,81,108510
1995,Mali,Maize,299.32323,28.573975,81,12843
1995,Mali,"Onions, shallots, green",299.32323,28.573975,81,248619
1995,Mali,Potatoes,299.32323,28.573975,81,181825
1995,Mali,Sweet potatoes,299.32323,28.573975,81,55243
1995,Mali,Wheat,299.32323,28.573975,81,21040
1995,Malta,Barley,507.89757,19.08095833333333,210,20000
1995,Malta,Cauliflowers and broccoli,507.89757,19.08095833333333,210,165418
1995,Malta,Garlic,507.89757,19.08095833333333,210,53418
1995,Malta,Potatoes,507.89757,19.08095833333333,210,230000
1995,Malta,Wheat,507.89757,19.08095833333333,210,26250
1995,Mauritania,Barley,104.72013,28.153575,39,10263
1995,Mauritania,Maize,104.72013,28.153575,39,7996
1995,Mauritania,Potatoes,104.72013,28.153575,39,47714
1995,Mauritania,Sweet potatoes,104.72013,28.153575,39,9877
1995,Mauritania,Wheat,104.72013,28.153575,39,12906
1995,Mauritius,Carrots and turnips,1949.5839,22.823608333333336,654,175899
1995,Mauritius,Cauliflowers and broccoli,1949.5839,22.823608333333336,654,196983
1995,Mauritius,Garlic,1949.5839,22.823608333333336,654,78519
1995,Mauritius,Ginger,1949.5839,22.823608333333336,654,82933
1995,Mauritius,Maize,1949.5839,22.823608333333336,654,38533
1995,Mauritius,Potatoes,1949.5839,22.823608333333336,654,198460
1995,Mauritius,Sweet potatoes,1949.5839,22.823608333333336,654,130000
1995,Mexico,Barley,725.9326,21.273358333333334,26625,19749
1995,Mexico,Carrots and turnips,725.9326,21.273358333333334,26625,235780
1995,Mexico,Cauliflowers and broccoli,725.9326,21.273358333333334,26625,116971
1995,Mexico,Garlic,725.9326,21.273358333333334,26625,72308
1995,Mexico,Ginger,725.9326,21.273358333333334,26625,83333
1995,Mexico,Maize,725.9326,21.273358333333334,26625,22883
1995,Mexico,Oats,725.9326,21.273358333333334,26625,17904
1995,Mexico,"Onions, shallots, green",725.9326,21.273358333333334,26625,119526
1995,Mexico,Potatoes,725.9326,21.273358333333334,26625,199803
1995,Mexico,Rye,725.9326,21.273358333333334,26625,50000
1995,Mexico,Sweet potatoes,725.9326,21.273358333333334,26625,174581
1995,Mexico,Wheat,725.9326,21.273358333333334,26625,37320
1995,Mongolia,Barley,215.86024,0.7370183333333333,116,7778
1995,Mongolia,Carrots and turnips,215.86024,0.7370183333333333,116,92500
1995,Mongolia,Oats,215.86024,0.7370183333333333,116,6250
1995,Mongolia,Potatoes,215.86024,0.7370183333333333,116,83490
1995,Mongolia,Wheat,215.86024,0.7370183333333333,116,7366
1995,Morocco,Barley,259.92812000000004,18.4386475,11400,3850
1995,Morocco,Carrots and turnips,259.92812000000004,18.4386475,11400,247618
1995,Morocco,Cauliflowers and broccoli,259.92812000000004,18.4386475,11400,176549
1995,Morocco,Garlic,259.92812000000004,18.4386475,11400,60000
1995,Morocco,Maize,259.92812000000004,18.4386475,11400,1303
1995,Morocco,Oats,259.92812000000004,18.4386475,11400,4946
1995,Morocco,"Onions, shallots, green",259.92812000000004,18.4386475,11400,141489
1995,Morocco,Potatoes,259.92812000000004,18.4386475,11400,166304
1995,Morocco,Rye,259.92812000000004,18.4386475,11400,10000
1995,Morocco,Sweet potatoes,259.92812000000004,18.4386475,11400,156909
1995,Morocco,Wheat,259.92812000000004,18.4386475,11400,5543
1995,Mozambique,Maize,838.14451,24.371616666666668,72,6794
1995,Mozambique,Potatoes,838.14451,24.371616666666668,72,127750
1995,Mozambique,Sweet potatoes,838.14451,24.371616666666668,72,64706
1995,Mozambique,Wheat,838.14451,24.371616666666668,72,11403
1995,Namibia,Maize,155.34780999999998,20.888391666666667,56,8768
1995,Namibia,Wheat,155.34780999999998,20.888391666666667,56,55172
1995,Nepal,Barley,1232.689,12.396030000000001,60,9677
1995,Nepal,Ginger,1232.689,12.396030000000001,60,94828
1995,Nepal,Maize,1232.689,12.396030000000001,60,16447
1995,Nepal,Potatoes,1232.689,12.396030000000001,60,85926
1995,Nepal,Wheat,1232.689,12.396030000000001,60,14416
1995,Netherlands,Barley,756.2624999999999,10.25874,12601,56882
1995,Netherlands,Carrots and turnips,756.2624999999999,10.25874,12601,439167
1995,Netherlands,Cauliflowers and broccoli,756.2624999999999,10.25874,12601,226923
1995,Netherlands,Maize,756.2624999999999,10.25874,12601,70444
1995,Netherlands,Oats,756.2624999999999,10.25874,12601,53448
1995,Netherlands,"Onions, shallots, green",756.2624999999999,10.25874,12601,300000
1995,Netherlands,Potatoes,756.2624999999999,10.25874,12601,410056
1995,Netherlands,Rye,756.2624999999999,10.25874,12601,51829
1995,Netherlands,Wheat,756.2624999999999,10.25874,12601,86189
1995,New Caledonia,Maize,1330.0953,22.5411,28,40900
1995,New Caledonia,Potatoes,1330.0953,22.5411,28,192571
1995,New Caledonia,Sweet potatoes,1330.0953,22.5411,28,36581
1995,New Caledonia,Wheat,1330.0953,22.5411,28,19400
1995,New Zealand,Barley,2063.777,9.946811666666667,3904,56958
1995,New Zealand,Carrots and turnips,2063.777,9.946811666666667,3904,337911
1995,New Zealand,Cauliflowers and broccoli,2063.777,9.946811666666667,3904,260744
1995,New Zealand,Garlic,2063.777,9.946811666666667,3904,54751
1995,New Zealand,Hops,2063.777,9.946811666666667,3904,22436
1995,New Zealand,Maize,2063.777,9.946811666666667,3904,97423
1995,New Zealand,Oats,2063.777,9.946811666666667,3904,38135
1995,New Zealand,"Onions, shallots, green",2063.777,9.946811666666667,3904,470774
1995,New Zealand,Potatoes,2063.777,9.946811666666667,3904,450321
1995,New Zealand,Sweet potatoes,2063.777,9.946811666666667,3904,252381
1995,New Zealand,Wheat,2063.777,9.946811666666667,3904,46823
1995,Nicaragua,Carrots and turnips,2665.5823,25.041308333333333,876,307895
1995,Nicaragua,Maize,2665.5823,25.041308333333333,876,11868
1995,Nicaragua,Potatoes,2665.5823,25.041308333333333,876,144737
1995,Niger,Carrots and turnips,144.38762,27.659858333333332,62,80000
1995,Niger,Garlic,144.38762,27.659858333333332,62,125714
1995,Niger,Maize,144.38762,27.659858333333332,62,12642
1995,Niger,Potatoes,144.38762,27.659858333333332,62,170789
1995,Niger,Sweet potatoes,144.38762,27.659858333333332,62,107884
1995,Niger,Wheat,144.38762,27.659858333333332,62,34444
1995,Norway,Barley,1118.0616,1.1068091666666666,913,31242
1995,Norway,Carrots and turnips,1118.0616,1.1068091666666666,913,382161
1995,Norway,Cauliflowers and broccoli,1118.0616,1.1068091666666666,913,149133
1995,Norway,Oats,1118.0616,1.1068091666666666,913,37928
1995,Norway,"Onions, shallots, green",1118.0616,1.1068091666666666,913,369980
1995,Norway,Potatoes,1118.0616,1.1068091666666666,913,222358
1995,Norway,Rye,1118.0616,1.1068091666666666,913,35455
1995,Norway,Wheat,1118.0616,1.1068091666666666,913,47468
1995,Oman,Cauliflowers and broccoli,149.60479,25.739608333333333,83,209091
1995,Oman,Maize,149.60479,25.739608333333333,83,73379
1995,Oman,Potatoes,149.60479,25.739608333333333,83,280000
1995,Oman,Wheat,149.60479,25.739608333333333,83,23684
1995,Pakistan,Barley,352.64004,19.943789166666665,7681,9939
1995,Pakistan,Carrots and turnips,352.64004,19.943789166666665,7681,189627
1995,Pakistan,Cauliflowers and broccoli,352.64004,19.943789166666665,7681,185581
1995,Pakistan,Garlic,352.64004,19.943789166666665,7681,90471
1995,Pakistan,Ginger,352.64004,19.943789166666665,7681,3472
1995,Pakistan,Maize,352.64004,19.943789166666665,7681,16908
1995,Pakistan,Potatoes,352.64004,19.943789166666665,7681,139418
1995,Pakistan,Sweet potatoes,352.64004,19.943789166666665,7681,100688
1995,Pakistan,Wheat,352.64004,19.943789166666665,7681,20811
1995,Panama,Carrots and turnips,2552.3108,25.462791666666664,3309,78714
1995,Panama,Maize,2552.3108,25.462791666666664,3309,14770
1995,Panama,Potatoes,2552.3108,25.462791666666664,3309,162703
1995,Papua New Guinea,Maize,3070.462,25.092933333333335,105,35714
1995,Papua New Guinea,Potatoes,3070.462,25.092933333333335,105,47059
1995,Papua New Guinea,Sweet potatoes,3070.462,25.092933333333335,105,46000
1995,Paraguay,Carrots and turnips,1001.92756,23.617708333333336,10660,122845
1995,Paraguay,Garlic,1001.92756,23.617708333333336,10660,25979
1995,Paraguay,Maize,1001.92756,23.617708333333336,10660,24660
1995,Paraguay,"Onions, shallots, green",1001.92756,23.617708333333336,10660,68813
1995,Paraguay,Potatoes,1001.92756,23.617708333333336,10660,60102
1995,Paraguay,Sweet potatoes,1001.92756,23.617708333333336,10660,76114
1995,Paraguay,Wheat,1001.92756,23.617708333333336,10660,12094
1995,Peru,Barley,1350.5442,19.840191666666666,1336,11428
1995,Peru,Carrots and turnips,1350.5442,19.840191666666666,1336,189823
1995,Peru,Cauliflowers and broccoli,1350.5442,19.840191666666666,1336,109419
1995,Peru,Garlic,1350.5442,19.840191666666666,1336,69900
1995,Peru,Maize,1350.5442,19.840191666666666,1336,19593
1995,Peru,Oats,1350.5442,19.840191666666666,1336,1397
1995,Peru,Potatoes,1350.5442,19.840191666666666,1336,97817
1995,Peru,Rye,1350.5442,19.840191666666666,1336,8737
1995,Peru,Sweet potatoes,1350.5442,19.840191666666666,1336,171233
1995,Peru,Wheat,1350.5442,19.840191666666666,1336,12643
1995,Philippines,Carrots and turnips,2573.2099,25.809008333333335,14743,98535
1995,Philippines,Cauliflowers and broccoli,2573.2099,25.809008333333335,14743,122678
1995,Philippines,Garlic,2573.2099,25.809008333333335,14743,27349
1995,Philippines,Ginger,2573.2099,25.809008333333335,14743,64081
1995,Philippines,Maize,2573.2099,25.809008333333335,14743,15334
1995,Philippines,"Onions, shallots, green",2573.2099,25.809008333333335,14743,49918
1995,Philippines,Potatoes,2573.2099,25.809008333333335,14743,159027
1995,Philippines,Sweet potatoes,2573.2099,25.809008333333335,14743,45990
1995,Poland,Barley,571.8445,8.2309175,7136,31297
1995,Poland,Buckwheat,571.8445,8.2309175,7136,11515
1995,Poland,Carrots and turnips,571.8445,8.2309175,7136,247240
1995,Poland,Cauliflowers and broccoli,571.8445,8.2309175,7136,183992
1995,Poland,Hops,571.8445,8.2309175,7136,13112
1995,Poland,Maize,571.8445,8.2309175,7136,49586
1995,Poland,Oats,571.8445,8.2309175,7136,25105
1995,Poland,Potatoes,571.8445,8.2309175,7136,163505
1995,Poland,Rye,571.8445,8.2309175,7136,25647
1995,Poland,Wheat,571.8445,8.2309175,7136,36015
1995,Portugal,Barley,820.07822,15.932996666666666,11815,10427
1995,Portugal,Carrots and turnips,820.07822,15.932996666666666,11815,317750
1995,Portugal,Cauliflowers and broccoli,820.07822,15.932996666666666,11815,199333
1995,Portugal,Garlic,820.07822,15.932996666666666,11815,60077
1995,Portugal,Hops,820.07822,15.932996666666666,11815,11239
1995,Portugal,Maize,820.07822,15.932996666666666,11815,43624
1995,Portugal,Oats,820.07822,15.932996666666666,11815,7847
1995,Portugal,"Onions, shallots, green",820.07822,15.932996666666666,11815,42221
1995,Portugal,Potatoes,820.07822,15.932996666666666,11815,148462
1995,Portugal,Rye,820.07822,15.932996666666666,11815,5825
1995,Portugal,Sweet potatoes,820.07822,15.932996666666666,11815,96154
1995,Portugal,Wheat,820.07822,15.932996666666666,11815,13872
1995,Qatar,Barley,108.11994999999999,27.201525,4,29992
1995,Qatar,Carrots and turnips,108.11994999999999,27.201525,4,120435
1995,Qatar,Cauliflowers and broccoli,108.11994999999999,27.201525,4,119815
1995,Qatar,Maize,108.11994999999999,27.201525,4,125806
1995,Qatar,Potatoes,108.11994999999999,27.201525,4,91667
1995,Qatar,Wheat,108.11994999999999,27.201525,4,22969
1995,Republic of Korea,Barley,1099.5446,11.075561666666667,25845,32197
1995,Republic of Korea,Buckwheat,1099.5446,11.075561666666667,25845,10157
1995,Republic of Korea,Carrots and turnips,1099.5446,11.075561666666667,25845,269430
1995,Republic of Korea,Garlic,1099.5446,11.075561666666667,25845,116494
1995,Republic of Korea,Ginger,1099.5446,11.075561666666667,25845,16410
1995,Republic of Korea,Hops,1099.5446,11.075561666666667,25845,39375
1995,Republic of Korea,Maize,1099.5446,11.075561666666667,25845,42452
1995,Republic of Korea,"Onions, shallots, green",1099.5446,11.075561666666667,25845,240401
1995,Republic of Korea,Potatoes,1099.5446,11.075561666666667,25845,237433
1995,Republic of Korea,Rye,1099.5446,11.075561666666667,25845,3846
1995,Republic of Korea,Sweet potatoes,1099.5446,11.075561666666667,25845,204458
1995,Republic of Korea,Wheat,1099.5446,11.075561666666667,25845,44386
1995,Romania,Barley,717.0096,9.071998333333333,20113,31222
1995,Romania,Carrots and turnips,717.0096,9.071998333333333,20113,130533
1995,Romania,Cauliflowers and broccoli,717.0096,9.071998333333333,20113,108858
1995,Romania,Garlic,717.0096,9.071998333333333,20113,52633
1995,Romania,Hops,717.0096,9.071998333333333,20113,9550
1995,Romania,Maize,717.0096,9.071998333333333,20113,31915
1995,Romania,Oats,717.0096,9.071998333333333,20113,16929
1995,Romania,Potatoes,717.0096,9.071998333333333,20113,123608
1995,Romania,Rye,717.0096,9.071998333333333,20113,20745
1995,Romania,Wheat,717.0096,9.071998333333333,20113,30903
1995,Rwanda,Maize,1192.93298,19.939175000000002,188,11200
1995,Rwanda,Potatoes,1192.93298,19.939175000000002,188,68850
1995,Rwanda,Sweet potatoes,1192.93298,19.939175000000002,188,50045
1995,Rwanda,Wheat,1192.93298,19.939175000000002,188,10442
1995,Saudi Arabia,Barley,94.19009,24.938041666666667,994,54761
1995,Saudi Arabia,Carrots and turnips,94.19009,24.938041666666667,994,101424
1995,Saudi Arabia,Maize,94.19009,24.938041666666667,994,19522
1995,Saudi Arabia,Potatoes,94.19009,24.938041666666667,994,196769
1995,Saudi Arabia,Wheat,94.19009,24.938041666666667,994,44720
1995,Senegal,Maize,692.2576399999999,28.285050000000002,435,10881
1995,Senegal,Potatoes,692.2576399999999,28.285050000000002,435,213833
1995,Senegal,Sweet potatoes,692.2576399999999,28.285050000000002,435,69468
1995,Slovakia,Barley,780.6821,7.953921666666666,6147,34001
1995,Slovakia,Buckwheat,780.6821,7.953921666666666,6147,8844
1995,Slovakia,Carrots and turnips,780.6821,7.953921666666666,6147,202361
1995,Slovakia,Cauliflowers and broccoli,780.6821,7.953921666666666,6147,136683
1995,Slovakia,Garlic,780.6821,7.953921666666666,6147,49577
1995,Slovakia,Hops,780.6821,7.953921666666666,6147,8833
1995,Slovakia,Maize,780.6821,7.953921666666666,6147,48957
1995,Slovakia,Oats,780.6821,7.953921666666666,6147,26788
1995,Slovakia,Potatoes,780.6821,7.953921666666666,6147,113559
1995,Slovakia,Rye,780.6821,7.953921666666666,6147,28906
1995,Slovakia,Wheat,780.6821,7.953921666666666,6147,44379
1995,Slovenia,Barley,1438.8582,9.1283275,987,34608
1995,Slovenia,Buckwheat,1438.8582,9.1283275,987,13129
1995,Slovenia,Carrots and turnips,1438.8582,9.1283275,987,189345
1995,Slovenia,Cauliflowers and broccoli,1438.8582,9.1283275,987,180943
1995,Slovenia,Garlic,1438.8582,9.1283275,987,76458
1995,Slovenia,Hops,1438.8582,9.1283275,987,15905
1995,Slovenia,Maize,1438.8582,9.1283275,987,63380
1995,Slovenia,Oats,1438.8582,9.1283275,987,23891
1995,Slovenia,Potatoes,1438.8582,9.1283275,987,189910
1995,Slovenia,Rye,1438.8582,9.1283275,987,30229
1995,Slovenia,Wheat,1438.8582,9.1283275,987,42300
1995,South Africa,Barley,500.94774,17.952075,18025,24000
1995,South Africa,Buckwheat,500.94774,17.952075,18025,4702
1995,South Africa,Carrots and turnips,500.94774,17.952075,18025,271380
1995,South Africa,Cauliflowers and broccoli,500.94774,17.952075,18025,239435
1995,South Africa,Hops,500.94774,17.952075,18025,7568
1995,South Africa,Maize,500.94774,17.952075,18025,13800
1995,South Africa,Oats,500.94774,17.952075,18025,13571
1995,South Africa,Potatoes,500.94774,17.952075,18025,257634
1995,South Africa,Rye,500.94774,17.952075,18025,634
1995,South Africa,Sweet potatoes,500.94774,17.952075,18025,36048
1995,South Africa,Wheat,500.94774,17.952075,18025,14507
1995,Spain,Barley,523.0559000000001,14.289474166666666,27852,14192
1995,Spain,Carrots and turnips,523.0559000000001,14.289474166666666,27852,441374
1995,Spain,Cauliflowers and broccoli,523.0559000000001,14.289474166666666,27852,196483
1995,Spain,Garlic,523.0559000000001,14.289474166666666,27852,65263
1995,Spain,Hops,523.0559000000001,14.289474166666666,27852,15917
1995,Spain,Maize,523.0559000000001,14.289474166666666,27852,72459
1995,Spain,Oats,523.0559000000001,14.289474166666666,27852,6309
1995,Spain,"Onions, shallots, green",523.0559000000001,14.289474166666666,27852,166045
1995,Spain,Potatoes,523.0559000000001,14.289474166666666,27852,189990
1995,Spain,Rye,523.0559000000001,14.289474166666666,27852,10188
1995,Spain,Sweet potatoes,523.0559000000001,14.289474166666666,27852,181389
1995,Spain,Wheat,523.0559000000001,14.289474166666666,27852,14761
1995,Sri Lanka,Carrots and turnips,1561.3877,27.19235,1736,118825
1995,Sri Lanka,Ginger,1561.3877,27.19235,1736,36750
1995,Sri Lanka,Maize,1561.3877,27.19235,1736,9695
